Time (s),P2 - LOX Tank Pressure,P3 - Fuel Tank Pressure,P1 - Chamber Pressure,Not Used,P4 - Veh High Pressure Tank,Not Use,P5 - Dome Pressure,P7 - Gnd High Pressure,P6 - GHE Fill Pressure,P8 - Pneumatics Pressure,Not Used,Not Used,Not Used,Not Used,Not Used,Not Used,QD Sep Indication,Lift Off Indicator,Main Valve Open Indicator,Main Valve Closed Indicator,Load Cell 1 - Veh Gross Weight,Load Cell 2 - - Veh Gross Weight,Not Used,Not Used,,,,,,,,,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,Relay1,Relay2,Relay3,Relay4,Relay5,Relay6,Relay7,Relay8,Relay9,Relay10,Relay11,Relay12,Relay13,Relay14,Relay15,Relay16,Manual/Auto (1=Auto),
81.956,239.27,-1.37,-0.73,-4.26,-5.15,-1.42,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
82.056,239.27,-1.37,-0.73,-4.26,-5.15,-1.42,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
82.156,239.27,-1.37,-0.73,-4.26,-5.15,-1.42,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
82.256,239.27,-1.37,-0.73,-4.26,-5.15,-1.42,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
82.356,239.27,-1.37,-0.73,-4.26,-5.15,-1.42,-1.46,-8.13,-1.42,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
82.456,239.48,-1.37,-0.78,-4.26,-5.15,-1.42,-1.46,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
82.557,239.48,-1.37,-0.78,-4.26,-5.15,-1.42,-1.46,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
82.657,239.48,-1.37,-0.78,-4.26,-5.15,-1.42,-1.46,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
82.757,239.48,-1.37,-0.78,-4.26,-5.15,-1.42,-1.46,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
82.857,239.48,-1.37,-0.78,-4.26,-5.15,-1.42,-1.46,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,355.01 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
82.957,239.48,-1.37,-0.78,-4.17,-5.15,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
83.057,239.48,-1.37,-0.78,-4.17,-5.15,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
83.157,239.48,-1.37,-0.78,-4.17,-5.15,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
83.257,239.48,-1.37,-0.78,-4.17,-5.15,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
83.357,239.48,-1.37,-0.78,-4.17,-5.15,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
83.457,239.27,-1.37,-0.78,-4.17,-5.15,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
83.557,239.27,-1.37,-0.78,-4.17,-5.15,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
83.657,239.27,-1.37,-0.78,-4.17,-5.15,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
83.757,239.27,-1.37,-0.78,-4.17,-5.15,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
83.857,239.27,-1.37,-0.78,-4.17,-5.15,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
83.957,239.27,-1.37,-1.08,-4.17,-5.61,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
84.057,239.27,-1.37,-1.08,-4.17,-5.61,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
84.158,239.27,-1.37,-1.08,-4.17,-5.61,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
84.258,239.27,-1.37,-1.08,-4.17,-5.61,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
84.358,239.27,-1.37,-1.08,-4.17,-5.61,-1.46,-1.53,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
84.458,239.11,-1.37,-1.08,-4.17,-5.61,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
84.558,239.11,-1.37,-1.08,-4.17,-5.61,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
84.658,239.11,-1.37,-1.08,-4.17,-5.61,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
84.758,239.11,-1.37,-1.08,-4.17,-5.61,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
84.858,239.11,-1.37,-1.08,-4.17,-5.61,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
84.958,239.11,-1.33,-1.03,-4.17,-6.07,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
85.058,239.11,-1.33,-1.03,-4.17,-6.07,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
85.158,239.11,-1.33,-1.03,-4.17,-6.07,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
85.258,239.11,-1.33,-1.03,-4.17,-6.07,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
85.358,239.11,-1.33,-1.03,-4.17,-6.07,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
85.458,239.02,-1.28,-1.03,-4.17,-6.07,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
85.558,239.02,-1.28,-1.03,-4.17,-6.07,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
85.658,239.02,-1.28,-1.03,-4.17,-6.07,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
85.758,239.02,-1.28,-1.03,-4.17,-6.07,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
85.858,239.02,-1.28,-1.03,-4.17,-6.07,-1.53,-1.46,-8.58,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
85.958,239.02,-1.28,-1.03,-3.94,-5.84,-1.58,-1.37,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
86.058,239.02,-1.28,-1.03,-3.94,-5.84,-1.58,-1.37,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
86.158,239.02,-1.28,-1.03,-3.94,-5.84,-1.58,-1.37,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
86.259,239.02,-1.28,-1.03,-3.94,-5.84,-1.58,-1.37,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
86.359,239.02,-1.28,-1.03,-3.94,-5.84,-1.58,-1.37,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.01 °C,354.74 °C,355.01 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
87.360,239.07,-1.28,-1.03,-3.94,-6.07,-1.58,-1.42,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.28 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
88.361,239.11,-1.28,-1.03,-3.85,-6.07,-1.58,-1.37,-8.35,-1.42,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,-10.00,-10.00,-10.00,-83333.00,-83333.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,354.74 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,354.74 °C,355.01 °C,1369.68 °C,21.38 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,1369.68 °C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
